name,prefectures,count
ozVYHgNCbA,BLITTA,7
OXryhijRsq,AKEBOU,7
mVSMfLixNY,KERAN,5
BiNYEqkmfd,KERAN,6
qztazmUTYq,KERAN,2
zZkqaZFAtz,KERAN,4
OEnehPWWpZ,DANKPEN,20
yofaYDcyWJ,DANKPEN,10
QvkeuBfZDR,DANKPEN,9
BbHMdMVjBs,KERAN,7
NbhVeyXgWq,KERAN,1
DJHvUTkzOX,KERAN,4
DhHNvWluua,DANKPEN,9
upWCirugqI,KOZAH,5
LuwPfazSuK,KOZAH,5
rFFUBynNSh,KOZAH,4
OFfrtJzcUq,KOZAH,4
skIOopvdDk,WAWA,2
ShqzWdRqPU,AMOU,6
GtPzYvLGKa,CINKASSE,4
NAbSoyFhvh,CINKASSE,4
iymcIyjaKw,CINKASSE,4
KbVDiKanAc,TCHAOUDJO,6
TWqJpGQpuk,TCHAOUDJO,6
rRmRPRzpPA,TCHAOUDJO,6
dSbpmigxHS,TCHAOUDJO,2
gMGXGXdSes,TCHAOUDJO,5
MutXOBkUOR,TCHAOUDJO,1
HdAIRIgWMB,AVE,4
ANnpaBqoKb,BASSAR,20
HWtrxWlsRj,VO,2
SwTJzGoKSI,Unknown,27
kKNTKcBBIF,SOTOUBOUA,3
OMwCRfaoHD,TCHAOUDJO,6
dGfPySamIT,AGOU,3
CCjaSRuFZy,EST-MONO,3
YYDzPMCwaj,BLITTA,7
YagnyvHJUh,BLITTA,7
UsUqLqafHD,BLITTA,8
IcVOSRVSEB,BLITTA,4
qtfZpgkkow,OGOU,7
tdquKTjSND,AMOU,4
fgUGpjgzXk,KPENDJAL,5
aTGHRQlzWn,KPENDJAL,5
BiNYEqkmfd,KPENDJAL,4
PkPjUYMjzx,KPENDJAL,7
JEJagTmVmX,KPENDJAL,5
dGesslJJdz,KOZAH,5
vybkprKTvN,Unknown,25
DYponYOtdu,OGOU,6
oWFozltJyI,LACS,6
rCLoXTUsJK,LACS,4
rlAEpTAdBW,EST-MONO,7
McmTeYfIvC,EST-MONO,4
ZUTGZZkcRe,EST-MONO,7
YeTLsGkHWx,AMOU,3
xAdcnOwhDr,Unknown,26
WGBmXsYiOj,Unknown,31
QGuIwVoSdD,Unknown,27
zjKDESgBgP,KPENDJAL,5
yMlzPfwvRF,LACS,5
QLznuiBdoY,TONE,3
SZJTkHRajl,TONE,6
pRrFfpCclm,TONE,3
UBjPeHTMSJ,TONE,4
hkKbrByhKB,TONE,2
GVwjVxGtco,KPENDJAL-OUEST,1
xkThzuCDAY,ANIE,4
mVhYNnciWW,ZIO,3
uAeSWdbQJv,ZIO,3
XASKSjEQKp,AVE,1
AASxnSdfla,AVE,1
czTZNuGAUb,KPENDJAL-OUEST,4
KbxhvMwzfe,CINKASSE,5
gMGXGXdSes,PLAINE DU MO,1
wzQicuOsEE,PLAINE DU MO,1
CsMFeQoaLM,ANIE,2
EYCADfAwdo,OTI-SUD,3
DVwdKknQQS,KPENDJAL,3
kEPdsLrUmM,DOUFELGOU,1
WVHwlmNkLa,BINAH,1
ZEyRMTfnfu,AGOE-NYIVE,1
aTYHkibWJz,AGOE-NYIVE,1
QMQuGLWNMF,AGOE-NYIVE,1
lCziTEfqUQ,AGOE-NYIVE,3
XNkolWMEey,AGOE-NYIVE,1
SsxfAtMPUp,TCHAMBA,10
mSLozkLtyf,PLAINE DU MO,2
fnmFFTzlpW,OTI-SUD,6
XXOsfAbtCm,OTI-SUD,6
MtCtlnflji,OTI-SUD,6
JqcGbIMhFn,OTI-SUD,6
SHqxJNJCYS,AKEBOU,8
rGFlLwfpcW,AKEBOU,7
asoyxgYQhT,AKEBOU,6
OOJalOIuJR,AKEBOU,14
vEQATYlCxa,OGOU,9
fUAFFeYyZN,OGOU,9
asoyxgYQhT,KPENDJAL,5
RPsTwWPpbu,KPELE,9
JGiawPlVpd,KPELE,2
CGbKIWfKzS,OTI,8
yfsZRWrzFK,TCHAOUDJO,5
vAkPBPIwhF,TCHAOUDJO,4
uqeBjOfSVz,TCHAOUDJO,4
yBJaOlsnOW,ASSOLI,1
pjjlDwunYH,WAWA,2
PJacssMYLF,WAWA,1
OHFkbArviB,ANIE,4
jTJlZyVkFP,ANIE,7
xYCPtUqRwb,AGOE-NYIVE,3
ogRUjCsmuE,AGOE-NYIVE,4
YhCoydLtxG,AGOU,1
yedOtOyiOq,OTI,6
WqKloEOPlw,OTI,8
AxyvKBckMr,DANKPEN,10
MJKWEawMBC,DANKPEN,10
NfhDWwJCLO,DANKPEN,14
pjjlDwunYH,TCHAMBA,16
noMsyEpeco,SOTOUBOUA,8
tLpHgGzsBC,BASSAR,23
MgqQtXBeFP,BASSAR,20
dBwyGrqwqo,BLITTA,9
TlftmPGtpA,BLITTA,6
FmfTITFelQ,VO,4
xYCPtUqRwb,SOTOUBOUA,6
qlmeAxeFWJ,AKEBOU,4
WLjpZNuKnx,AKEBOU,5
EGEVAFOhDn,ANIE,7
usdHetXxKX,MOYEN-MONO,1
EfjymfRMbO,MOYEN-MONO,2
zvoiMpXZyl,LACS,6
FWxsvobejh,LACS,5
TAkRZSoiff,LACS,5
XIMdjewycb,LACS,3
ZBIrLOvJnR,LACS,3
RDaOnaMCTV,HAHO,2
zjKDESgBgP,HAHO,2
PWbKsnVcyQ,ANIE,4
VRuawWxKPq,ANIE,7
lCzujKzQEH,ANIE,5
aIxMhEdgXW,ANIE,6
xxDSHSNyyP,BLITTA,9
LKSRljOHSi,AKEBOU,2
xMrwhHCgcC,KERAN,6
hNKyGUZvKP,DANKPEN,14
GqfQcmUGER,OTI-SUD,10
sGfhgdtkVR,OTI-SUD,10
xceGzedNsY,KERAN,5
UAHdDuyIeM,KERAN,4
RiIzqSwCTc,KERAN,10
iymcIyjaKw,KOZAH,3
YagmkwZKJE,WAWA,2
qMbaqKEvTx,AMOU,7
dYwshzRseD,CINKASSE,7
OOXpmYiddw,CINKASSE,4
pAqMCRieoH,CINKASSE,2
FMujpiXSPS,TCHAOUDJO,3
jePMLdZOxZ,TCHAOUDJO,5
SPCbSYGqCR,BASSAR,21
svuCPzHHDw,BASSAR,20
zLbZKTJNoS,KPELE,4
oxnZdbxnvn,ZIO,2
MutXOBkUOR,ZIO,4
DVwdKknQQS,ZIO,2
RommLgqVgK,ZIO,1
VtfVmimlyD,Unknown,34
dYwshzRseD,Unknown,25
ANnpaBqoKb,DOUFELGOU,3
CGbKIWfKzS,DOUFELGOU,5
QGuIwVoSdD,DOUFELGOU,6
lBbneyUdpV,KERAN,3
SYqEzGJYTQ,KERAN,1
cwpKFRUvkr,WAWA,1
KRbjMhaDMX,DOUFELGOU,1
WRFtJAqJHm,DOUFELGOU,1
OOJalOIuJR,MOYEN-MONO,1
UxAJkiBjlv,BASSAR,22
gNdNMWRVVK,DANKPEN,10
bkaCprmYrV,AGOU,3
HAuViSJSst,EST-MONO,7
NAbSoyFhvh,OGOU,11
sSFBDlDpaF,OGOU,10
MRjyzbOAfJ,OGOU,10
wmJuEMcdRd,OGOU,6
JfmjchdFXD,OGOU,8
WqKloEOPlw,KPENDJAL,6
yiJQHqojhy,KOZAH,8
OFvNEylNLu,Unknown,23
KRbjMhaDMX,Unknown,22
nTcayLUbsO,Unknown,29
povJVGLkoa,OGOU,9
DKPYCgMoYm,OGOU,9
WVGemlXQsX,OGOU,9
BWACTSbnDT,LACS,3
WqKloEOPlw,LACS,3
laUkcybqhJ,EST-MONO,6
NcLnQIbjfg,EST-MONO,6
GAVHmzoRVT,EST-MONO,3
NJqmUyFOdx,EST-MONO,9
aOhYpPjaRM,KPENDJAL,2
aurOBmpJWm,KOZAH,4
qkHdeeladT,KOZAH,1
QOpgXgWkUp,AGOU,5
JCOKHWhNCl,LACS,2
NbmtdveYjH,WAWA,2
BYchYSyqVC,TONE,5
OyPkMgUDbd,TONE,4
rQQsMfPgER,DANKPEN,8
StyaQWIxhf,TONE,1
qtfZpgkkow,KPENDJAL-OUEST,4
fIEKotAegd,KPENDJAL-OUEST,1
BgmwSUgmji,KPENDJAL-OUEST,3
XNkolWMEey,ZIO,1
DHgtnkLApc,AVE,2
kKWOMygLJv,AVE,2
riFCrfggWQ,KPENDJAL-OUEST,1
pSwWTbHbug,KPENDJAL-OUEST,3
hkKbrByhKB,EST-MONO,1
vtGDCFMTlc,KOZAH,5
AaJProAtlR,KOZAH,5
qVBxYOXntk,DOUFELGOU,4
SYqEzGJYTQ,TONE,1
FxJBErMcuY,TONE,1
riFCrfggWQ,KOZAH,5
vvwEzIfGpP,KOZAH,1
wvwrbpEJYw,DOUFELGOU,1
blEUAqlsRX,AGOE-NYIVE,2
CGbKIWfKzS,AGOE-NYIVE,1
dGfPySamIT,LACS,2
zZkqaZFAtz,BINAH,1
tbDycaGhZM,BINAH,1
dYwshzRseD,HAHO,2
RMiAgtyKvN,AVE,1
tJJxMfkxYb,AVE,1
JUHkrKtOLf,TCHAMBA,12
wknmZkRsIm,TCHAMBA,17
oHHeRbFfEv,TCHAMBA,8
dgNSPaSfTE,AKEBOU,8
YRmmDyznJu,AKEBOU,5
tmsNSVtcYF,AKEBOU,8
itEXCvgIqG,SOTOUBOUA,14
FoVXqPnuHd,SOTOUBOUA,11
qVBxYOXntk,SOTOUBOUA,14
sPDEWSCsKe,SOTOUBOUA,14
cbtvbzbRWh,OGOU,7
KKqSymtytr,OGOU,9
LuwPfazSuK,OGOU,6
neJCYZVDLo,OGOU,10
bkanszCcLO,OGOU,6
ZuLaiYuunH,OTI,14
iZOtVYroJd,OTI,9
ZUTGZZkcRe,OTI,12
IelBpMhHEF,OTI,9
FOnSzgkGYP,KPENDJAL,6
rlAEpTAdBW,KPENDJAL,6
DwekpsiydK,KPENDJAL,3
cnJoUiEYVM,KPELE,5
XASKSjEQKp,KPELE,5
prxHvLSySc,KPELE,5
wvwrbpEJYw,KPELE,6
AaJProAtlR,OTI,7
eEZhgiwXcE,ASSOLI,1
GbEyXOTqrf,WAWA,4
HNUqgHMcFA,WAWA,5
UYzTFvkCmv,WAWA,4
pwXxvVvTag,ANIE,8
DqAbgayQaH,ANIE,8
rWDwpQNHgI,ANIE,3
lsneLOyaWq,AGOE-NYIVE,1
UYzlVizviG,AGOE-NYIVE,2
ZxDgrIqzha,AGOE-NYIVE,5
GsggmfMRqV,AGOU,1
AasVYySWrX,DANKPEN,11
YYDzPMCwaj,DANKPEN,23
skIOopvdDk,DANKPEN,12
QOpgXgWkUp,VO,3
pSwWTbHbug,VO,9
oHHeRbFfEv,VO,1
mMSHSilfqR,VO,6
NJqmUyFOdx,VO,7
FVNaHqwvlv,SOTOUBOUA,10
YosNCLWrFL,SOTOUBOUA,13
rFFUBynNSh,BASSAR,17
sbMMRXHWlA,BASSAR,24
tCEjDGYMpP,AKEBOU,8
SFVkVBNAYV,SOTOUBOUA,7
invvrEGQVb,BLITTA,8
EYhApuDvLA,BLITTA,10
WkYMqONJIk,BLITTA,8
hbEKRhQncc,ANIE,6
NWzJeACtDf,MOYEN-MONO,3
RHwQjmZACX,LACS,4
JhVHCvTQWa,BASSAR,24
OFvNEylNLu,HAHO,2
UGDojtMoWq,HAHO,5
lNHUBOgUUq,ANIE,5
oGBBNprFLK,TCHAMBA,11
ybfXwoTOIB,KERAN,8
qIBIaIrwAT,KERAN,6
xnTULXdbpd,KERAN,8
DKPYCgMoYm,DANKPEN,8
KyrhQLqNPz,KOZAH,6
vFZowziPWD,KOZAH,5
YosNCLWrFL,KOZAH,5
AsvtszbEnV,BASSAR,19
oYNcznnOgJ,AMOU,5
DYponYOtdu,CINKASSE,3
ZIWxRFoqYX,CINKASSE,4
dsBHAdXrrk,BASSAR,23
QilpPuwazs,ZIO,3
MkJdKpHqVq,AVE,3
OFvNEylNLu,BASSAR,19
amMBDBUUvV,Unknown,30
XOSvLGIFrh,Unknown,22
qIBIaIrwAT,Unknown,34
kKNTKcBBIF,Unknown,17
mlYYwQmWZT,BLITTA,9
vikIMTVuec,BLITTA,5
RertEDlxad,DOUFELGOU,2
OBlBgGgjAW,DOUFELGOU,5
YUPUKSAIMO,DOUFELGOU,2
KcOffvromc,DOUFELGOU,4
PkPjUYMjzx,DANKPEN,6
tnJHBXEkFA,MOYEN-MONO,1
sJvqRmcCAo,TCHAOUDJO,5
yeCoCorNtH,HAHO,2
JUHkrKtOLf,AGOU,1
IJhqDwilXs,EST-MONO,6
YRmmDyznJu,EST-MONO,4
bkanszCcLO,EST-MONO,4
nTcayLUbsO,EST-MONO,8
mfGbRxVwki,OTI,5
fddDfReEWS,KPENDJAL,5
YosNCLWrFL,OGOU,5
GmgFVkcBZD,OGOU,12
wknmZkRsIm,OTI-SUD,4
FrrrxNmrzF,VO,2
VtfVmimlyD,LACS,3
rvbTpoDiTG,LACS,4
TyojoQrkXf,EST-MONO,8
AVkNVyOMzy,EST-MONO,3
ZVMnbpzHXK,KPELE,2
xeIoKirXzF,AMOU,7
YagnyvHJUh,AMOU,2
KqKCqetlbu,AMOU,3
FOnSzgkGYP,AMOU,2
UFJrnDyCIk,EST-MONO,3
CXWDbkmAHO,Unknown,16
fgUGpjgzXk,KPELE,4
ZEyRMTfnfu,AGOU,1
wTBCLBAKSO,LACS,5
FZwYwVYWzf,LACS,2
dsBHAdXrrk,TONE,3
IDWhVKjnxW,TONE,5
yRADykVpRf,TONE,4
pwXxvVvTag,TONE,3
izSmTsWlnn,TONE,2
RDaOnaMCTV,AGOU,1
XDpdMRFttS,AGOU,1
AjbaFCtcbJ,KPENDJAL-OUEST,2
oWIRERNFAd,KPENDJAL-OUEST,2
lCJsWrEQOo,AVE,3
PDZFqfSCnw,EST-MONO,3
DHgtnkLApc,Unknown,25
RMiAgtyKvN,Unknown,22
wOAlyANdZh,KPENDJAL-OUEST,1
giGYPsFMLe,ANIE,5
iqgEhaVoXu,PLAINE DU MO,3
jJigJkKZUd,PLAINE DU MO,1
SxikXNnsrf,DOUFELGOU,1
xnTULXdbpd,DOUFELGOU,3
ZuYYBGYpqM,TONE,1
xMrwhHCgcC,TONE,3
jcdTKCpPut,LACS,1
eZIpIjclIC,AGOE-NYIVE,1
kPLmQfcQpz,BINAH,1
YUTrQHhnDF,HAHO,1
ayEzTOeqlf,AVE,1
AUTkwbgHqI,LACS,2
bMEhEdHvEx,TCHAMBA,9
HkWguDIfpS,PLAINE DU MO,2
wmyAJISQoE,PLAINE DU MO,4
NkMsjHibBf,PLAINE DU MO,5
DwekpsiydK,PLAINE DU MO,2
XiKpNMsHxn,OTI-SUD,3
QzfXSkNQiL,OTI-SUD,12
KwueEyygvj,SOTOUBOUA,17
iTISiQNqAr,OGOU,11
PkPjUYMjzx,OGOU,11
xkThzuCDAY,OGOU,8
kJxMKZzRfE,OTI,13
McmTeYfIvC,OTI,11
zIpKVeqexV,KPELE,5
oCMLouzjOm,WAWA,4
EfhlWiPAUL,WAWA,4
NbmtdveYjH,ANIE,10
DUdjnoVbNZ,ANIE,5
FmeGrkvLDt,ANIE,6
meALpnQBFl,KPELE,6
RnckHGrMqL,AGOE-NYIVE,4
CXWDbkmAHO,AGOU,5
MQHEOdAbZm,DANKPEN,10
SykhnUuOiy,VO,9
zYdOAwtytX,VO,5
hkKbrByhKB,VO,2
lCOqTNPCFV,SOTOUBOUA,6
mCndLeBGMM,SOTOUBOUA,9
SfYYdhfojI,SOTOUBOUA,16
LKSRljOHSi,SOTOUBOUA,11
pAqMCRieoH,BASSAR,29
wVqnidxTXT,BASSAR,20
AlmSecyCrd,BASSAR,27
mJCEfixAoh,BASSAR,21
wvwrbpEJYw,AKEBOU,5
iUChnGHNvU,AKEBOU,10
LLMgZcbVPB,AKEBOU,8
gheZLWoinq,BLITTA,6
VaPxXuuWtZ,BLITTA,12
YtvkGlMWwe,BLITTA,7
HNUqgHMcFA,BLITTA,13
irrIGcmOTM,VO,5
thYTDgQYkj,VO,4
MQHEOdAbZm,ANIE,3
OOXpmYiddw,ANIE,11
LKSRljOHSi,LACS,3
tPzDNhtjKq,LACS,1
AGdRPdgtbK,LACS,5
sGfhgdtkVR,LACS,3
WgMwBmzvJI,HAHO,3
UFJrnDyCIk,HAHO,1
hNKyGUZvKP,HAHO,2
txIzCzvHKy,HAHO,2
idRaVutnLw,HAHO,4
ROuebiUUVa,HAHO,1
gghKDooQRp,ANIE,3
cSHNJFyQnS,BLITTA,7
eZKTVgnWxe,BLITTA,6
fNgbhjgzdh,TCHAMBA,11
GmgFVkcBZD,KERAN,2
qQxTrHqklY,KERAN,6
nzbNxqUCmo,DANKPEN,8
olPjbxYqCi,OTI-SUD,6
HdAIRIgWMB,KERAN,2
ehjWPxoldL,KERAN,6
YPFpQtnbtY,DANKPEN,7
UFJrnDyCIk,KOZAH,5
qTJQBeleRR,KOZAH,5
BiNYEqkmfd,WAWA,3
uFcmGgDnWx,AMOU,3
cTTmiuNsBv,AMOU,5
KXDRiGiFSw,AMOU,5
IqWgKhGyju,AMOU,3
tFPWYsBmKO,CINKASSE,1
YezRGHjpnb,KPELE,4
yMlzPfwvRF,ZIO,4
NtbwWxPCpd,ZIO,3
DmeZkMpElS,ZIO,1
MQhnpLSWmh,AVE,3
uAeSWdbQJv,KERAN,4
vXYTAznQFE,VO,5
DgMxmdyGUf,DOUFELGOU,4
qYPljWyHVg,WAWA,5
fGfyHISsfA,DOUFELGOU,4
amzyXHglBx,TCHAOUDJO,3
GZzKgIdsLS,TCHAOUDJO,4
eWAQvXyzsn,DANKPEN,11
hrvIKPBhYK,HAHO,1
YGYcLsXFRt,AGOU,2
BPZdpnMrQX,EST-MONO,12
ANnpaBqoKb,OGOU,8
lMCfKVlySO,AMOU,4
cSHNJFyQnS,KPENDJAL,1
rWDwpQNHgI,KOZAH,4
oPbUuvHBgi,CINKASSE,1
upWCirugqI,OGOU,7
RXOPashdsl,AMOU,1
UhEPUfBRmg,Unknown,24
fIEKotAegd,OGOU,9
cprHaXwjPO,EST-MONO,7
DUdjnoVbNZ,AGOU,6
UyJLCDWzzs,AMOU,4
EXIjNExlZx,LACS,4
rirPasZoWz,TONE,5
GSjJugXCaq,TONE,3
TmgDdRQKHP,TONE,6
aRWorldfhg,KPENDJAL-OUEST,1
xpeSzjfzvc,ZIO,3
kwklCJIDlS,ZIO,1
fIZJVXncRk,ZIO,1
kHvRKmzbkc,ZIO,1
XXnmAmCasu,AVE,1
neJCYZVDLo,AVE,2
ZldclfuucE,EST-MONO,6
gMGXGXdSes,EST-MONO,2
kPLmQfcQpz,KPENDJAL-OUEST,3
SHqxJNJCYS,CINKASSE,3
OoiUuLBDLg,CINKASSE,1
CXcwyCjINx,KOZAH,3
rJWmXhJqHE,KPENDJAL,1
NbhVeyXgWq,PLAINE DU MO,2
iBbmdmTWEX,KPENDJAL-OUEST,1
JfmjchdFXD,BINAH,1
QiNMmMRHhs,BINAH,2
DqAbgayQaH,BINAH,3
dDsxIrEWmd,BINAH,1
HjAIMyVzrh,BINAH,2
vhQQkOYkyg,BINAH,4
AWrbWzWkYp,AGOE-NYIVE,2
klfhtuUdnG,AGOE-NYIVE,2
uAeSWdbQJv,AGOE-NYIVE,2
CXcwyCjINx,ZIO,1
sAxjHTzZxX,AVE,1
JYTaDlyhoJ,AVE,1
QzfXSkNQiL,TCHAMBA,8
qxnDBaTRqt,TCHAMBA,9
wInDWSpydA,TCHAMBA,6
XNkolWMEey,OTI-SUD,8
ZIWxRFoqYX,AKEBOU,8
morcWCUlfv,AKEBOU,7
wTBCLBAKSO,AKEBOU,7
vOyGseCqEm,SOTOUBOUA,14
StyaQWIxhf,OGOU,11
kNflXMaRCt,OGOU,7
mIchMaqvWj,OTI,14
zSGmxiFras,KPENDJAL,6
hGMexblmwH,KPENDJAL,4
ZldclfuucE,KPENDJAL,4
UMmZwrOlGa,KPENDJAL,4
WnhvhYvsWV,KPENDJAL,4
qCPWbXygQa,KPELE,7
qyCjOyGFVC,KPELE,14
sPDEWSCsKe,KPELE,3
bbULZsbSzH,KPELE,4
tFPWYsBmKO,KPELE,3
DFnBUVeJwU,KPELE,5
sBFhayyZHa,KPELE,4
LuwPfazSuK,TCHAMBA,14
mVSMfLixNY,OTI,4
eZdziMulBE,TCHAOUDJO,4
GSjJugXCaq,TCHAOUDJO,6
bMEhEdHvEx,TCHAOUDJO,6
RPsTwWPpbu,TCHAOUDJO,4
DJHvUTkzOX,TCHAOUDJO,7
KiPnIUXYqs,TCHAOUDJO,3
vhiduYHhpg,ASSOLI,2
txIzCzvHKy,ASSOLI,1
vAwnWzAdpz,WAWA,3
sHLZFdgmpU,WAWA,3
yedOtOyiOq,ANIE,7
cZzlioFPLu,ANIE,12
SkbPdFPpRl,ANIE,4
rVDjYOUCiZ,KPELE,3
DuzPHbeKFW,AGOE-NYIVE,2
aIxMhEdgXW,AGOE-NYIVE,3
uFcmGgDnWx,AGOE-NYIVE,2
AhgERedHbP,AGOE-NYIVE,2
qztazmUTYq,AGOE-NYIVE,1
czTZNuGAUb,AGOU,5
YTzSyOzNPv,AGOU,3
APlaUZaAhr,AGOU,3
AwzYubLqXX,AGOU,2
EXcbIHRxSP,OTI,12
cmYrrTfytC,DANKPEN,13
MlWUJdevSL,DANKPEN,16
PkPjUYMjzx,VO,5
lKzXyxgDhE,VO,5
LLMgZcbVPB,VO,3
rJAPaflfZw,VO,5
orztMoDwjO,VO,6
kNflXMaRCt,SOTOUBOUA,10
PYhRrrqufn,SOTOUBOUA,9
ehjWPxoldL,SOTOUBOUA,12
povJVGLkoa,SOTOUBOUA,15
CGbKIWfKzS,TCHAMBA,17
EGEVAFOhDn,TCHAMBA,15
NbhVeyXgWq,SOTOUBOUA,6
MJzAYJaCaO,BASSAR,28
FWxsvobejh,BASSAR,23
XXOsfAbtCm,BLITTA,13
pUGyOhdpWf,VO,3
nSIOCKPYeU,AKEBOU,4
upWCirugqI,ANIE,10
dYwshzRseD,MOYEN-MONO,2
ldesjNoHDj,LACS,6
hoSbHeUpKQ,LACS,4
eVTooFqebg,BASSAR,26
ANZEnbkmQy,HAHO,1
MwwaFwHBKL,HAHO,3
bFmbnJnppt,ANIE,5
AsvtszbEnV,BLITTA,12
sBFhayyZHa,BLITTA,7
qHbCFZbeqv,KERAN,4
HkWguDIfpS,KERAN,7
ZEyRMTfnfu,KERAN,4
isjaYQNfQZ,KERAN,5
YESMrTuLio,OTI-SUD,8
ZCYZHbOtBQ,KERAN,5
MJKWEawMBC,KERAN,7
YUTrQHhnDF,KOZAH,7
JyGYBsSFuk,AMOU,9
vvwEzIfGpP,AMOU,4
RYLLuDZLrZ,CINKASSE,4
EfjymfRMbO,CINKASSE,6
QQPIKxwzVJ,ZIO,4
GTSqfBzCft,ZIO,1
GudMukUipk,AVE,2
okVSvsHYTv,KERAN,7
xkThzuCDAY,VO,4
TLyOlzgZFy,Unknown,26
SkbPdFPpRl,Unknown,30
SrXVvCoUNT,BLITTA,5
CWEaPfsxDd,DOUFELGOU,5
hueAPdgLdU,DOUFELGOU,4
hvbvXyyZQE,OTI-SUD,8
UUXpmppfzo,OTI-SUD,5
uqeBjOfSVz,WAWA,2
UDucbUSZmf,DOUFELGOU,3
jZfnWkiaaa,TCHAOUDJO,5
neJCYZVDLo,TCHAOUDJO,1
ZEyRMTfnfu,HAHO,3
whklOxazbO,HAHO,2
DTuGRpTYSK,AGOU,6
qIiquzKsbI,AGOU,2
qztazmUTYq,EST-MONO,3
RnckHGrMqL,EST-MONO,7
yURSuqrHbG,OGOU,11
tJGNHwzslg,OGOU,11
ldesjNoHDj,OGOU,8
fUAFFeYyZN,OTI,8
QLznuiBdoY,KPENDJAL,3
NgGnrxtAfv,KPENDJAL,2
bbULZsbSzH,KOZAH,3
LOaWMxZFCg,KOZAH,6
rtKKSILNGX,KOZAH,8
prxHvLSySc,KOZAH,4
yMlzPfwvRF,KOZAH,3
mWmJFGtObp,Unknown,23
FGybsTmlCa,CINKASSE,3
gMGXGXdSes,OGOU,9
ApDvhzOUJr,OTI-SUD,1
MwwaFwHBKL,LACS,5
SrXVvCoUNT,LACS,4
OFfrtJzcUq,EST-MONO,8
XtBzsiKfOs,AMOU,3
MkJdKpHqVq,KOZAH,2
rJWmXhJqHE,TONE,10
NWzJeACtDf,TONE,7
FXZOhJEIzg,TONE,3
gKEWhIgzeS,TONE,6
vaPfhlRHRO,KPENDJAL-OUEST,5
HWtrxWlsRj,KPENDJAL-OUEST,1
QzTXATgcEd,KPENDJAL-OUEST,3
hbEKRhQncc,KPENDJAL-OUEST,3
yfsZRWrzFK,KPENDJAL-OUEST,2
ZxDgrIqzha,ZIO,3
RnckHGrMqL,AVE,1
IbTrJUaZuS,AVE,2
BEGhLiPIch,Unknown,20
iWxtzZgTKO,KPENDJAL-OUEST,1
XKcjorfNRw,KPENDJAL-OUEST,2
aRdOKnlBvg,KPENDJAL-OUEST,2
amzyXHglBx,CINKASSE,1
FmVLCXwbdO,CINKASSE,2
pSwWTbHbug,AMOU,4
VWAZXcxOwE,TCHAOUDJO,1
AhgERedHbP,PLAINE DU MO,3
BTzVOXUmtE,Unknown,29
WVGemlXQsX,KPENDJAL-OUEST,1
hbEKRhQncc,BINAH,3
ShqzWdRqPU,BINAH,4
ZldclfuucE,BINAH,2
wiBGamfrmV,AGOE-NYIVE,1
BbHMdMVjBs,AGOE-NYIVE,1
pwXxvVvTag,AVE,1
vikIMTVuec,TCHAMBA,23
EejkBiuisA,PLAINE DU MO,5
lBbneyUdpV,OTI-SUD,9
mJWGtFIzUT,AKEBOU,5
jcdTKCpPut,AKEBOU,6
UFJrnDyCIk,AKEBOU,5
FvpAevxQRy,AKEBOU,9
HTNQoGUbGf,AKEBOU,6
friQLpxJvN,AKEBOU,7
meALpnQBFl,SOTOUBOUA,13
pwXxvVvTag,SOTOUBOUA,7
hNKyGUZvKP,OGOU,8
mCndLeBGMM,OGOU,6
rirPasZoWz,OTI,14
HjHbCoMcrt,OTI,10
pPAREryhNY,OTI,12
EqZlVNJYoJ,OTI,8
DmeZkMpElS,KPENDJAL,4
tLpHgGzsBC,KPENDJAL,3
KqKCqetlbu,KPENDJAL,4
qQxTrHqklY,KPELE,5
LpJzZrzCrS,KPELE,8
pRumlkWpLO,KPELE,4
SBvPNdHvkD,KPELE,6
OUrWUWrtPT,KPELE,8
tonLBGQuSV,KPELE,3
JHtwryoVie,KPELE,8
OUrWUWrtPT,TCHAMBA,19
KndCfBRhIJ,OTI,6
IneeuwqmOb,OTI,7
DYponYOtdu,TCHAOUDJO,7
AhgERedHbP,TCHAOUDJO,3
GVwjVxGtco,TCHAOUDJO,3
hhxqWaWsLA,ASSOLI,3
iUChnGHNvU,ASSOLI,1
DJHvUTkzOX,WAWA,1
lKzXyxgDhE,WAWA,4
EejkBiuisA,ANIE,5
pjNKPqeNXC,ANIE,9
GKVUSaRkrA,KPELE,6
FZwYwVYWzf,AGOE-NYIVE,2
vEQATYlCxa,AGOE-NYIVE,5
sGfhgdtkVR,AGOE-NYIVE,2
UhEPUfBRmg,AGOU,2
qYPljWyHVg,AGOU,3
gPWJPuaXKL,AGOU,2
asoyxgYQhT,AGOU,3
XXOsfAbtCm,OTI,4
cFVmHlnmfD,DANKPEN,12
EYhApuDvLA,DANKPEN,13
uFcmGgDnWx,VO,4
gheZLWoinq,VO,8
cbtvbzbRWh,VO,3
vQSvXOABhG,VO,6
iBbmdmTWEX,VO,7
iUChnGHNvU,VO,6
OFfrtJzcUq,SOTOUBOUA,11
vhiduYHhpg,SOTOUBOUA,12
pFMqxTFqzh,SOTOUBOUA,9
aTGHRQlzWn,SOTOUBOUA,16
aRdOKnlBvg,TCHAMBA,12
eWAQvXyzsn,TCHAMBA,17
HugrCcAxzg,BASSAR,20
bONpclnWek,AKEBOU,5
fMbZlEGloj,AKEBOU,5
WBYzVGXXRf,BLITTA,10
pjNKPqeNXC,VO,2
